No.     Time           Source                Destination           Protocol Length Info
    850 0.066735095    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=713417 Win=464896 Len=0 TSval=505018893 TSecr=422126694
    851 0.066738984    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=716313 Win=464896 Len=0 TSval=505018893 TSecr=422126694
    852 0.066746198    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=752513 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    853 0.066769463    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=753961 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    854 0.066969624    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=719209 Win=464896 Len=0 TSval=505018894 TSecr=422126694
    855 0.066983131    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=755409 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    856 0.066985579    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=756857 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    857 0.067219512    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=758305 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    858 0.067223034    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=759753 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    859 0.067448490    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=761201 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    860 0.067452182    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=762649 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    861 0.067686343    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=764097 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    862 0.067931095    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=765545 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    863 0.067933550    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=766993 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    864 0.068179352    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=722105 Win=464896 Len=0 TSval=505018894 TSecr=422126694
    865 0.068188375    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=725001 Win=464896 Len=0 TSval=505018894 TSecr=422126694
    866 0.068192077    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=727897 Win=464896 Len=0 TSval=505018894 TSecr=422126694
    867 0.068195474    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=730793 Win=464896 Len=0 TSval=505018894 TSecr=422126694
    868 0.068200307    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=768441 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    869 0.068202072    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=769889 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    870 0.068468879    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=733689 Win=464896 Len=0 TSval=505018894 TSecr=422126694
    871 0.068477518    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=736585 Win=464896 Len=0 TSval=505018894 TSecr=422126694
    872 0.068486670    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=771337 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    873 0.068489296    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=772785 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    874 0.068490754    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=774233 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    875 0.068719434    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=775681 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    876 0.068723133    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=777129 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    877 0.068966189    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=778577 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    878 0.068969774    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=780025 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    879 0.069212827    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=781473 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    880 0.069216566    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=782921 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    881 0.069465234    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=784369 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    882 0.069469030    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=785817 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    883 0.069711020    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=739481 Win=464896 Len=0 TSval=505018894 TSecr=422126694
    884 0.069719310    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=742377 Win=464896 Len=0 TSval=505018894 TSecr=422126694
    885 0.069722995    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=745273 Win=464896 Len=0 TSval=505018894 TSecr=422126694
    886 0.069726504    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=748169 Win=464896 Len=0 TSval=505018894 TSecr=422126694
    887 0.069729851    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=751065 Win=464896 Len=0 TSval=505018894 TSecr=422126694
    888 0.069733286    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=753961 Win=464896 Len=0 TSval=505018894 TSecr=422126694
    889 0.069740061    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=787265 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    890 0.069743388    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=788713 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    891 0.069955317    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=790161 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    892 0.069958865    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=791609 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    893 0.070200350    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=793057 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    894 0.070203791    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=794505 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    895 0.070448049    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=795953 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    896 0.070451520    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=797401 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    897 0.070698670    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=798849 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    898 0.070702358    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=800297 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    899 0.070947284    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=801745 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    900 0.070950939    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=803193 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    901 0.071205831    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=756857 Win=464896 Len=0 TSval=505018894 TSecr=422126696
    902 0.071218078    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=804641 Ack=1 Win=29312 Len=1448 TSval=422126696 TSecr=505018892
    903 0.071221502    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=806089 Ack=1 Win=29312 Len=1448 TSval=422126698 TSecr=505018894
    904 0.071228776    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=759753 Win=464896 Len=0 TSval=505018894 TSecr=422126696
    905 0.071235200    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=762649 Win=464896 Len=0 TSval=505018894 TSecr=422126696
    906 0.071240073    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=765545 Win=464896 Len=0 TSval=505018895 TSecr=422126696
    907 0.071244176    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=768441 Win=464896 Len=0 TSval=505018895 TSecr=422126696
    908 0.071248323    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=771337 Win=464896 Len=0 TSval=505018895 TSecr=422126696
    909 0.071457513    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=807537 Ack=1 Win=29312 Len=1448 TSval=422126698 TSecr=505018894
    910 0.071461218    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=808985 Ack=1 Win=29312 Len=1448 TSval=422126698 TSecr=505018894
    911 0.071687132    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=810433 Ack=1 Win=29312 Len=1448 TSval=422126698 TSecr=505018894
    912 0.071689283    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=811881 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    913 0.071960808    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=813329 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    914 0.071964383    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=814777 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    915 0.072227348    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=816225 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    916 0.072231044    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=817673 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    917 0.072505228    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=819121 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    918 0.072509047    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=820569 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    919 0.072704539    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=774233 Win=464896 Len=0 TSval=505018895 TSecr=422126696
    920 0.072713227    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=777129 Win=464896 Len=0 TSval=505018895 TSecr=422126696
    921 0.072716896    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=780025 Win=464896 Len=0 TSval=505018895 TSecr=422126696
    922 0.072720541    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=782921 Win=464896 Len=0 TSval=505018895 TSecr=422126696
    923 0.072723942    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=785817 Win=464896 Len=0 TSval=505018895 TSecr=422126696
    924 0.072727540    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=788713 Win=464896 Len=0 TSval=505018895 TSecr=422126696
    925 0.072737118    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=822017 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    926 0.072739683    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=823465 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    927 0.072939048    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=824913 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    928 0.072941135    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=826361 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    929 0.073188134    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=827809 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    930 0.073190117    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=829257 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    931 0.073479541    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=830705 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    932 0.073483063    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=832153 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    933 0.073730952    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=833601 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    934 0.073734380    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=835049 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    935 0.073977159    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=836497 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    936 0.073980740    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=837945 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    937 0.074208357    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=791609 Win=464896 Len=0 TSval=505018895 TSecr=422126696
    938 0.074216998    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=794505 Win=464896 Len=0 TSval=505018895 TSecr=422126696
    939 0.074220968    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=797401 Win=464896 Len=0 TSval=505018895 TSecr=422126696
    940 0.074224880    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=800297 Win=464896 Len=0 TSval=505018895 TSecr=422126696
    941 0.074228639    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=803193 Win=464896 Len=0 TSval=505018895 TSecr=422126696
    942 0.074232615    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=806089 Win=464896 Len=0 TSval=505018895 TSecr=422126696
    943 0.074238441    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=839393 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    944 0.074240936    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=840841 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    945 0.074480565    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=842289 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    946 0.074484033    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=843737 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    947 0.074485471    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=845185 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    948 0.074732096    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=846633 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    949 0.074735547    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=848081 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    950 0.074981005    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=849529 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    951 0.074984526    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=850977 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    952 0.075230957    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=852425 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    953 0.075234756    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=853873 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    954 0.075479769    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=855321 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    955 0.075483193    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=856769 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    956 0.075730628    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=808985 Win=464896 Len=0 TSval=505018895 TSecr=422126698
    957 0.075740373    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=811881 Win=464896 Len=0 TSval=505018896 TSecr=422126698
    958 0.075746309    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=814777 Win=464896 Len=0 TSval=505018896 TSecr=422126699
    959 0.075751225    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=817673 Win=464896 Len=0 TSval=505018896 TSecr=422126699
    960 0.075755860    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=820569 Win=464896 Len=0 TSval=505018896 TSecr=422126699
    961 0.075761809    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=823465 Win=464896 Len=0 TSval=505018896 TSecr=422126699
    962 0.075771045    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=858217 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    963 0.075773590    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=859665 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    964 0.075982587    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=861113 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    965 0.075986081    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=862561 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    966 0.076192482    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=864009 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    967 0.076442106    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=865457 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    968 0.076443939    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=866905 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    969 0.076727805    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=826361 Win=464896 Len=0 TSval=505018896 TSecr=422126699
    970 0.076736296    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=829257 Win=464896 Len=0 TSval=505018896 TSecr=422126699
    971 0.076741486    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=832153 Win=464896 Len=0 TSval=505018896 TSecr=422126699
    972 0.076745823    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=835049 Win=464896 Len=0 TSval=505018896 TSecr=422126699
    973 0.076751917    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=868353 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    974 0.076754756    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=869801 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    975 0.076756077    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=871249 Ack=1 Win=29312 Len=1448 TSval=422126699 TSecr=505018894
    976 0.076989603    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=872697 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
    977 0.076992960    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=874145 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
    978 0.077234275    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=875593 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
    979 0.077237676    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=877041 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
    980 0.077482043    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=878489 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
    981 0.077485484    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=879937 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
    982 0.077692975    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=881385 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
    983 0.077695473    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [PSH, ACK] Seq=882833 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
    984 0.077963431    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=884281 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
    985 0.077965504    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=885729 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
    986 0.078191837    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=837945 Win=464896 Len=0 TSval=505018896 TSecr=422126699
    987 0.078199458    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=840841 Win=464896 Len=0 TSval=505018896 TSecr=422126699
    988 0.078203906    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=843737 Win=464896 Len=0 TSval=505018896 TSecr=422126699
    989 0.078207812    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=846633 Win=464896 Len=0 TSval=505018896 TSecr=422126699
    990 0.078211624    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=849529 Win=464896 Len=0 TSval=505018896 TSecr=422126699
    991 0.078215223    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=852425 Win=464896 Len=0 TSval=505018896 TSecr=422126699
    992 0.078223453    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=887177 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
    993 0.078225255    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=888625 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
    994 0.078442839    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=890073 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
    995 0.078444902    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=891521 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
    996 0.078696711    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=892969 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
    997 0.078698757    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=894417 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
    998 0.078945643    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=895865 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
    999 0.078952244    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=897313 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1000 0.079197244    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=898761 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1001 0.079200297    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=900209 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1002 0.079446541    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=901657 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1003 0.079449129    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=903105 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1004 0.079696393    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=855321 Win=464896 Len=0 TSval=505018896 TSecr=422126699
   1005 0.079705108    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=858217 Win=464896 Len=0 TSval=505018897 TSecr=422126699
   1006 0.079709241    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=861113 Win=464896 Len=0 TSval=505018897 TSecr=422126699
   1007 0.079712709    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=864009 Win=464896 Len=0 TSval=505018897 TSecr=422126699
   1008 0.079716010    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=866905 Win=464896 Len=0 TSval=505018897 TSecr=422126699
   1009 0.079719040    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=869801 Win=464896 Len=0 TSval=505018897 TSecr=422126699
   1010 0.079726521    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=904553 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
